age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,pred_subs,euribor3m,nr.employed
30,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.97,5228.1
55,blue-collar,married,basic.9y,unknown,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
51,retired,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.959,5228.1
22,student,single,high.school,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
32,entrepreneur,single,university.degree,no,no,yes,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
43,admin.,married,professional.course,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
39,management,married,basic.6y,unknown,no,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
52,blue-collar,divorced,unknown,no,no,no,Campaign-8,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
38,technician,single,professional.course,no,yes,no,Campaign-3,999-Days,1,failure,-1.8,92.893,-46.2,no,1.244,5099.1
59,retired,married,basic.4y,no,no,no,Campaign-4,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.453,5099.1
31,blue-collar,married,basic.4y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
76,retired,single,basic.4y,no,no,no,Campaign-4,6-Days,1,success,-3.4,92.649,-30.1,yes,0.715,5017.5
44,unknown,single,basic.9y,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
30,blue-collar,married,unknown,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
32,services,married,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
41,unemployed,married,unknown,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
33,admin.,single,university.degree,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,93.444,-36.1,yes,4.963,5228.1
59,retired,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
28,blue-collar,married,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
33,blue-collar,single,basic.6y,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.313,5099.1
53,services,married,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
41,services,married,high.school,no,no,no,Campaign-6,999-Days,0,nonexistent,-1.8,92.843,-50,yes,1.778,5099.1
55,unknown,married,basic.4y,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
45,blue-collar,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
35,technician,married,professional.course,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
31,services,married,high.school,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
53,management,married,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
35,technician,single,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
45,blue-collar,divorced,basic.6y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
34,housemaid,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
42,admin.,married,basic.9y,no,no,no,Campaign-3,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
36,self-employed,married,basic.9y,no,yes,yes,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
44,admin.,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
50,admin.,divorced,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
36,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-3.4,92.379,-29.8,no,0.773,5017.5
27,technician,married,professional.course,no,no,no,Campaign-9,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
40,management,married,unknown,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
25,technician,single,university.degree,no,yes,yes,Campaign-6,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
29,management,married,university.degree,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
44,admin.,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
57,blue-collar,married,unknown,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
30,admin.,single,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
37,self-employed,married,university.degree,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.967,5228.1
57,technician,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,(),-42.7,no,4.961,5228.1
32,technician,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.963,5228.1
54,admin.,married,professional.course,no,no,no,Campaign-2,10-Days,1,success,-1.1,94.767,-50.8,yes,1.035,4963.6
58,blue-collar,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,yes,4.97,5228.1
29,admin.,single,university.degree,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
60,services,married,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
27,unemployed,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
30,unemployed,married,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
42,blue-collar,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
48,housemaid,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
35,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.97,5228.1
46,blue-collar,married,,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
57,retired,unknown,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
30,services,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
28,technician,single,high.school,no,yes,yes,Campaign-4,999-Days,1,failure,-1.8,93.075,-47.1,no,1.41,5099.1
34,services,married,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
42,blue-collar,married,basic.4y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
30,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
27,student,single,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.7,94.027,-38.3,no,0.9,4991.6
23,entrepreneur,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
43,blue-collar,married,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
59,management,married,basic.4y,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
31,self-employed,single,university.degree,no,no,no,Campaign-1,999-Days,2,failure,-1.7,94.027,-38.3,no,0.898,4991.6
43,self-employed,married,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
52,technician,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
26,housemaid,single,high.school,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
24,blue-collar,married,basic.9y,no,yes,yes,Campaign-6,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
35,blue-collar,single,basic.6y,no,no,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.076,5195.8
59,technician,married,professional.course,no,no,no,Campaign-4,999-Days,1,failure,-1.7,94.055,-39.8,yes,0.742,4991.6
28,blue-collar,married,basic.6y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
37,blue-collar,single,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
46,admin.,married,professional.course,no,no,no,Campaign-1,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
26,technician,single,university.degree,no,yes,no,Campaign-3,6-Days,2,success,-1.7,94.215,-40.3,yes,0.861,4991.6
40,management,married,university.degree,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
56,blue-collar,married,basic.4y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
40,management,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
29,admin.,single,university.degree,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
28,blue-collar,single,basic.9y,no,yes,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.266,5099.1
48,technician,single,unknown,unknown,no,no,Campaign-7,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
28,unemployed,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
33,technician,married,professional.course,no,no,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
56,entrepreneur,married,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
57,retired,married,basic.9y,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.444,-36.1,yes,4.965,5228.1
24,admin.,single,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
39,self-employed,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
40,blue-collar,married,unknown,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
54,blue-collar,divorced,unknown,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
25,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
36,blue-collar,married,basic.9y,unknown,no,no,Campaign-3,999-Days,1,failure,-1.8,92.893,-46.2,yes,1.281,5099.1
48,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
32,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
48,admin.,married,university.degree,no,yes,yes,Campaign-2,999-Days,0,||,1.4,93.918,-42.7,no,4.963,5228.1
30,technician,married,university.degree,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,|cb
41,admin.,divorced,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
54,retired,divorced,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
29,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.369,-34.8,yes,0.639,5008.7
28,blue-collar,single,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
30,admin.,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
54,admin.,married,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
33,entrepreneur,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
38,blue-collar,married,basic.9y,no,no,no,Campaign-1,11-Days,1,success,-1.8,92.893,-46.2,no,1.281,5099.1
46,housemaid,divorced,basic.6y,no,yes,no,Campaign-8,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
38,admin.,divorced,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
38,services,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
33,blue-collar,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
25,admin.,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
29,admin.,single,university.degree,unknown,yes,no,Campaign-10,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
60,technician,married,professional.course,unknown,no,no,Campaign-15,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
57,services,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
36,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
54,admin.,married,university.degree,no,no,no,Campaign-5,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
25,self-employed,single,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
41,entrepreneur,married,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
54,management,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
39,blue-collar,divorced,basic.6y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.281,5099.1
55,entrepreneur,divorced,university.degree,unknown,no,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.313,5099.1
40,admin.,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
43,unemployed,married,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
81,retired,married,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,&$,-46.2,yes,1.354,5099.1
43,technician,divorced,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.264,5099.1
34,admin.,married,high.school,no,yes,no,Campaign-1,6-Days,2,success,-1.7,94.055,-39.8,yes,0.704,4991.6
42,technician,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
30,services,married,basic.6y,no,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
24,services,single,basic.9y,unknown,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
51,unknown,married,unknown,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
42,blue-collar,married,basic.9y,no,no,no,Campaign-5,10-Days,1,success,-1.8,92.893,-46.2,no,1.344,5099.1
51,self-employed,married,basic.4y,unknown,no,yes,Campaign-7,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
38,blue-collar,married,high.school,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
45,blue-collar,married,basic.4y,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
51,admin.,divorced,university.degree,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
44,admin.,married,university.degree,unknown,no,no,,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
52,technician,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
49,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
49,technician,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
52,unknown,married,basic.6y,no,no,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
32,entrepreneur,married,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
27,services,married,23%,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
44,admin.,divorced,high.school,no,yes,no,Campaign-8,999-Days,1,failure,-1.8,92.893,-46.2,no,1.291,5099.1
33,admin.,single,university.degree,no,no,no,Campaign-7,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.281,5099.1
30,services,married,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
32,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
36,blue-collar,married,professional.course,unknown,yes,yes,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
49,unemployed,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
48,services,single,basic.4y,unknown,yes,yes,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
48,technician,married,professional.course,no,yes,no,Campaign-8,999-Days,0,nonexistent,1.4,93.444,-36.1,yes,4.964,5228.1
42,blue-collar,married,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
28,admin.,married,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
52,management,married,university.degree,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
23,management,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
36,blue-collar,married,basic.6y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
43,admin.,divorced,university.degree,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
31,services,divorced,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
49,unemployed,married,basic.4y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
36,blue-collar,married,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
47,management,divorced,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
31,technician,single,professional.course,no,unknown,unknown,Campaign-7,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
46,entrepreneur,married,professional.course,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
54,blue-collar,married,basic.9y,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
35,admin.,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.27,5099.1
37,admin.,divorced,high.school,no,no,no,Campaign-10,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
44,blue-collar,married,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
30,unemployed,married,high.school,no,no,no,Campaign-1,3-Days,1,success,-1.8,92.893,-46.2,yes,1.354,5099.1
33,admin.,single,high.school,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
57,services,divorced,unknown,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.313,5099.1
39,admin.,single,unknown,no,no,yes,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
43,unemployed,married,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
32,services,married,high.school,no,unknown,unknown,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
29,technician,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
35,admin.,divorced,high.school,no,yes,yes,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
47,admin.,married,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.27,5099.1
37,management,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
35,technician,single,university.degree,unknown,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
37,self-employed,married,basic.9y,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
36,technician,married,high.school,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
50,admin.,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
30,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
33,blue-collar,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
37,admin.,single,high.school,no,no,yes,Campaign-6,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
45,self-employed,divorced,university.degree,no,no,yes,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
30,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,1,failure,-0.1,93.2,-42,no,4.021,5195.8
51,management,divorced,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
